Artist,Track,URL,MP3_Path,Chroma3,Chroma4,Chroma5,Chroma6,Chroma7,Chroma8,Rhythm1,Rhythm2,Rhythm3,Rhythm4,Rhythm5,Rhythm6,Timbre1,Timbre2,Timbre3,Timbre4,Timbre5,Timbre6,ArousalMean,ArousalStd
吉井和哉,ビルマニア,https://open.spotify.com/track/51fYrC368brPSmaj1f2rgU,./downloaded_mp3/吉井和哉_ビルマニア.mp3,0.036382488906383514,0.08368182927370071,0.18086114525794983,0.2589299976825714,0.3231201767921448,0.39040836691856384,0.12234889260013732,0.08460033910379071,0.04193736507944401,0.006737666076250943,8.008690362460177e-05,8.652212982228477e-12,0.02241000160574913,0.0655694454908371,0.1430695503950119,0.2330406,0.32206336,0.3037141263484955,16637.309828435995,3695.89274432501
UNCHAIN,Brighter Days,https://open.spotify.com/track/3IbAXpxtCE4ClWFNSWvaEa,./downloaded_mp3/UNCHAIN_Brighter Days.mp3,0.044411033391952515,0.08548358827829361,0.14566391706466675,0.19949012994766235,0.31326398253440857,0.41220179200172424,0.18476875935076967,0.26327190530105593,0.2727151068982878,0.22186497951740164,0.2615628021931494,0.38959558585202947,0.032144948840141296,0.0901544988155365,0.19242313504219055,0.30390474,0.4737773,0.6568469405174255,15816.912335217072,3129.1690344699387
坂本冬美,アジアの海賊,https://open.spotify.com/track/5D6986Mu54tYw6hEGjWP59,./downloaded_mp3/坂本冬美_アジアの海賊.mp3,0.026678014546632767,0.0485946424305439,0.09867116808891296,0.1671394556760788,0.2705135643482208,0.4624243378639221,0.142731983859435,0.18825269924847443,0.19371972545238803,0.14503508043224259,0.12176865319504875,0.013597037025161839,0.026865512132644653,0.07928968220949173,0.18907105922698975,0.29731637,0.2771234,0.09828176349401474,10743.741693120359,4391.322821493868
鳥羽一郎,韃靼海峡,https://open.spotify.com/track/76Sc8SMWqObtwkYMJZiIKU,./downloaded_mp3/鳥羽一郎_韃靼海峡.mp3,0.05374527722597122,0.11375857144594193,0.2466680109500885,0.3742999732494354,0.40524688363075256,0.34408777952194214,0.2243022941531242,0.3691949269742153,0.42125523637730744,0.4375721201117833,0.5674576379914659,0.5375693003159698,0.0318453311920166,0.09167681634426117,0.1975875198841095,0.2879563,0.22989543,0.09735175222158432,12986.785191737084,3114.431511556874
加藤ミリヤ,20-CRY-,https://open.spotify.com/track/6LYbBPbqniyxHneyE8VJsZ,./downloaded_mp3/加藤ミリヤ_20-CRY-.mp3,0.09777210652828217,0.1930834800004959,0.26891860365867615,0.3201231062412262,0.3539462983608246,0.40337079763412476,0.17913649718513877,0.2800346565773551,0.32754659947595444,0.34947529407559647,0.47268461530707523,0.46247942834660455,0.029717057943344116,0.08375062793493271,0.161520317196846,0.25325844,0.37961593,0.45851510763168335,7814.449983355019,4626.008780756716
FUNKY MONKEY BABYS,桜,https://open.spotify.com/track/3im6vIMyAfRk7c9zijpkjV,./downloaded_mp3/FUNKY MONKEY BABYS_桜.mp3,0.0671466514468193,0.12212476879358292,0.16966703534126282,0.22820478677749634,0.30223187804222107,0.40108877420425415,0.15748614196682237,0.26407304904896445,0.30450311537896146,0.32131239279995577,0.3758775269900379,0.44896999802658105,0.025370139628648758,0.06996317207813263,0.13162153959274292,0.22220905,0.30966407,0.2532545030117035,12960.621358982817,5724.71017298813
のあのわ,ゆめの在りか,https://open.spotify.com/track/0Koe98X7pl9LzSrzfOigEC,./downloaded_mp3/のあのわ_ゆめの在りか.mp3,0.07157234102487564,0.14810171723365784,0.2583125829696655,0.34815624356269836,0.42908141016960144,0.4224061965942383,0.16801768380392113,0.25703242221513367,0.2538599010678511,0.22886922344638927,0.2560989670179658,0.23712848702155778,0.024536946788430214,0.0703766867518425,0.15279026329517365,0.25236374,0.3445477,0.293715238571167,11174.689664805712,3955.1515241056627
谷村奈南,Crazy For You,https://open.spotify.com/track/1QOty6UKVJpprdTzdTroPJ,./downloaded_mp3/谷村奈南_Crazy For You.mp3,0.04692159220576286,0.08447976410388947,0.1074991524219513,0.1372869610786438,0.22190189361572266,0.2489226758480072,0.18873464379952332,0.24541584332013944,0.18697518560290727,0.10303407913443362,0.05978893592088966,2.8771359421789883e-06,0.033084686845541,0.09036827832460403,0.18196158111095428,0.24997486,0.33655372,0.26621192693710327,14054.947510612386,4918.480103983331
井上ジョー,幻,https://open.spotify.com/track/45XOhrxMYYynvs7DqXDujT,./downloaded_mp3/井上ジョー_幻.mp3,0.05303845554590225,0.10996317863464355,0.1975928544998169,0.28336596488952637,0.394020676612854,0.5082302689552307,0.15857889598817543,0.16015630543057244,0.13880088245489325,0.15440004697172782,0.13813368632050005,0.1671704301476748,0.031174233183264732,0.08534610271453857,0.1696663796901703,0.2326306,0.20225598,0.06060376763343811,14709.343471043176,3963.274770578396
くるり,三日月,https://open.spotify.com/track/5drS3waBYrTP6P9GUswxVk,./downloaded_mp3/くるり_三日月.mp3,0.07141377031803131,0.13776658475399017,0.237254336476326,0.30923864245414734,0.3902108669281006,0.4765138328075409,0.18813273184009688,0.2796221433940968,0.3479992478958793,0.4230891234279826,0.4650829592920253,0.309138229140394,0.027269266545772552,0.07750770449638367,0.16183310747146606,0.24692142,0.29584107,0.14870132505893707,9974.98174378223,2811.767778385314
RIP SLYME,STAIRS,https://open.spotify.com/track/6rLWRCMQsw7RBShc0MxOpz,./downloaded_mp3/RIP SLYME_STAIRS.mp3,0.05010497293324832,0.1055109053850174,0.19796507060527802,0.2771088778972626,0.21559496223926544,0.32913586497306824,0.14385716282856784,0.09554294014413997,0.050957408392115065,0.01652004103870159,0.0008472762947682362,8.992934221767445e-08,0.031805142760276794,0.08155142515897751,0.1716863065958023,0.25290784,0.27242598,0.115145243704319,14167.255868948221,4277.1825980017575
JUJU,やさしさで溢れるように,https://open.spotify.com/track/4zdXDTExh06duqfnyhNx6S,./downloaded_mp3/JUJU_やさしさで溢れるように.mp3,0.097791887819767,0.19866420328617096,0.3512975871562958,0.4562290608882904,0.5604200959205627,0.6149157881736755,0.17982698654472085,0.28941389617504226,0.3293894287147365,0.3160559024052029,0.32358918839256834,0.4333331863006563,0.030369184911251068,0.08506948500871658,0.17302332818508148,0.26068205,0.25813505,0.07818830758333206,8705.789051278422,2622.2441159258838
BoA,永遠,https://open.spotify.com/track/104yjVsAOGHnYEKmYEjNAI,./downloaded_mp3/BoA_永遠.mp3,0.04827699810266495,0.11749570071697235,0.22633862495422363,0.23856443166732788,0.316135048866272,0.3343230187892914,0.13797825186731286,0.24664551240473975,0.3300384715046814,0.3387385611055984,0.3712577575421252,0.3853914835771098,0.028477124869823456,0.07964034378528595,0.1620587259531021,0.1991566,0.1857299,0.18188855051994324,8697.864755163288,1474.8226994665415
ステレオポニー,泪のムコウ,https://open.spotify.com/track/11HNtVNr78MM7hCZzSxL5J,./downloaded_mp3/ステレオポニー_泪のムコウ.mp3,0.037534698843955994,0.07152851670980453,0.11573276668787003,0.16437624394893646,0.24870231747627258,0.3536571264266968,0.17633131531016616,0.259736969681838,0.25382382041804685,0.27520555188905216,0.3347798977560694,0.43243520356857623,0.03738904371857643,0.10484498739242554,0.22878597676753998,0.36255988,0.50603515,0.5572925209999084,12465.751920279346,2095.3683852473855
レミオロメン,Sakura,https://open.spotify.com/track/5qhtBu2H14kFTwlFfQTUoI,./downloaded_mp3/レミオロメン_Sakura.mp3,0.03281887693279392,0.07106946396334236,0.1371857076883316,0.17521503567695618,0.18473754823207855,0.15860264003276825,0.1425461734167673,0.20710070696519678,0.258626651098359,0.26747696992129766,0.3070603307510665,0.34271110242838326,0.02617645636200905,0.07197952270507812,0.15047714114189148,0.23796059,0.2536043,0.10470461845397949,14100.711673171334,4030.4344755592574
CHERRYBLOSSOM,桜ロック,https://open.spotify.com/track/3zJzEcYUbgk04LTPr7n5de,./downloaded_mp3/CHERRYBLOSSOM_桜ロック.mp3,0.05516130536047626,0.10774116218090057,0.17228977382183075,0.23073475062847137,0.3529755473136902,0.4784722328186035,0.14593549559491373,0.20674868983176506,0.2314063681137231,0.24145308279764255,0.30628091023506177,0.5816840557251578,0.026326188817620277,0.07048949599266052,0.15071938931941986,0.24358185,0.23370007,0.12929703295230865,16142.726967366563,3222.1187997593925
シギ,輝いた,https://open.spotify.com/track/3Ncn1jHLPFyI21J1lXhk4J,./downloaded_mp3/シギ_輝いた.mp3,0.04791176691651344,0.09996634721755981,0.1723194420337677,0.2411053627729416,0.3311009109020233,0.30228352546691895,0.15069397580874266,0.18807838544929664,0.1567549696070832,0.1446236139935004,0.05544537298232255,1.0084375784582166e-05,0.0289065670222044,0.08448637276887894,0.1879393607378006,0.25615165,0.20364456,0.06250171363353729,16076.825953663129,3288.3920675805703
清竜人,Morning Sun,https://open.spotify.com/track/0FVRKsO6fudlh0yKdLhPjA,./downloaded_mp3/清竜人_Morning Sun.mp3,0.09469545050052344,0.15973332524299622,0.196811705827713,0.25115087628364563,0.3130834996700287,0.27173760533332825,0.09358927962478901,0.1479747241947967,0.20936451973501058,0.23244314921631032,0.2109828939255985,0.19801937805063932,0.0316353477537632,0.08643312752246857,0.16707418859004974,0.29716954,0.4111253,0.35596343874931335,8515.144380803737,6927.484823528646
DREAMS COME TRUE,GOOD BYE MY SCHOOL DAYS,https://open.spotify.com/track/5HnT0cQyUe0SGcqnMvKFXg,./downloaded_mp3/DREAMS COME TRUE_GOOD BYE MY SCHOOL DAYS.mp3,0.026764333248138428,0.05278602987527847,0.0852401852607727,0.14226028323173523,0.22848375141620636,0.30049291253089905,0.16825428720596172,0.27394312612512695,0.3324452105495758,0.3317132507496292,0.33484471337232435,0.3083913853362596,0.026754138991236687,0.07539673894643784,0.1550614833831787,0.22996077,0.27442956,0.3441193997859955,13547.76396164869,3289.302335624021
新垣結衣,piece,https://open.spotify.com/track/42IdmQaSQ40eipC26neyXo,./downloaded_mp3/新垣結衣_piece.mp3,0.09946572780609131,0.19809041917324066,0.3049168884754181,0.3833772540092468,0.5099623203277588,0.4982127547264099,0.1459845370556199,0.19964420844666111,0.19414667159758708,0.18596161455686325,0.2187267857522769,0.007749119870057723,0.027447033673524857,0.07805558294057846,0.16869141161441803,0.25312138,0.27615786,0.10051748156547546,11611.54725625633,3715.1316185735227
YUKI,ランデヴー,https://open.spotify.com/track/6T4V7p7PtNKRpQTDRbscrs,./downloaded_mp3/YUKI_ランデヴー.mp3,0.05455324139725536,0.09036352101352185,0.11578148603439331,0.17453798651695251,0.2713935077190399,0.4212208390235901,0.16377541727459866,0.2167669012534159,0.19778263717438016,0.20732859352714697,0.250936617839911,0.16842990493571638,0.024608001112937927,0.06616176664829254,0.141245499253273,0.21656598,0.2225033,0.1506001502275467,10657.691612349376,3139.3324063135774
My Little Lover,音のない世界,https://open.spotify.com/track/0HwrqSEymkLmZPl0xgGGK0,./downloaded_mp3/My Little Lover_音のない世界.mp3,0.06559497863054276,0.13203194737434387,0.2220422625541687,0.3310559093952179,0.4288831055164337,0.49210456013679504,0.1384454601487589,0.1666777292663914,0.14841888372800874,0.13243813457362472,0.20075236082927703,0.2851195981938624,0.026970790699124336,0.07552537322044373,0.1521194875240326,0.22289947,0.2556298,0.2988966107368469,14702.117622520265,4528.69871519003
flumpool,星に願いを,https://open.spotify.com/track/6W12q6aj9KCLI97W8kBQOD,./downloaded_mp3/flumpool_星に願いを.mp3,0.05797336623072624,0.12438991665840149,0.18225692212581635,0.21046428382396698,0.2970179617404938,0.437098890542984,0.16393990182321735,0.20265693077306354,0.1967157861656757,0.20129838144507844,0.14402933116944652,0.0350110523408857,0.029835518449544907,0.0797048881649971,0.16325655579566956,0.23556891,0.24324982,0.17525018751621246,17754.89305611651,2732.9638286648433
GReeeeN,刹那,https://open.spotify.com/track/35AHGvffAVAbiIkG0AirrO,./downloaded_mp3/GReeeeN_刹那.mp3,0.054653365164995193,0.10196136683225632,0.12651562690734863,0.16917011141777039,0.31413739919662476,0.39480581879615784,0.13676848187280566,0.22127352230512332,0.2993465331788731,0.35985393593100373,0.4241959935229863,0.47716714548981526,0.028982356190681458,0.07644347101449966,0.1597108244895935,0.27028736,0.4010143,0.21028083562850952,3336.28066098555,1484.3390034380807
大塚愛,バイバイ,https://open.spotify.com/track/1IATnMnyqpaR3JPU61W7Zp,./downloaded_mp3/大塚愛_バイバイ.mp3,0.05662805587053299,0.10716262459754944,0.14732956886291504,0.2333066761493683,0.3278881907463074,0.5024664402008057,0.15219191381141184,0.21760809525552832,0.19187152224102694,0.188002584237649,0.17279237906478662,0.046315944312776317,0.030134903267025948,0.08109182119369507,0.16110682487487793,0.25539622,0.2777964,0.1866808533668518,17122.005147549156,3054.3766439320766
かりゆし58,さよなら,https://open.spotify.com/track/2g9XP40MmZ6MrCBiiyA5Da,./downloaded_mp3/かりゆし58_さよなら.mp3,0.0632096097304578,0.1064177615430668,0.1586498194952571,0.21135753393173218,0.3223499357700348,0.3703356087207794,0.20395966968636195,0.2867696478221398,0.25857631250469243,0.21356950186019413,0.25855225754442007,0.29135244257960197,0.028630392625927925,0.07676711678504944,0.15198726952075958,0.20292872,0.21520106,0.15507614612579346,16068.990173801642,4306.109537277234
GLAY,春までは,https://open.spotify.com/track/1Yx35CT1dxNGBVvCAcRtR8,./downloaded_mp3/GLAY_春までは.mp3,0.07197152823209763,0.1375977098941803,0.18279126286506653,0.25043782591819763,0.2843114733695984,0.26721903681755066,0.17516900411705957,0.282982786860312,0.3119120720921597,0.25402209686085325,0.2396843775830816,0.3552643524687788,0.0274098701775074,0.07881032675504684,0.1598351001739502,0.24029751,0.28578234,0.23042453825473785,6254.875617370932,1934.5537829136224
氷川きよし,浪曲一代,https://open.spotify.com/track/3OYnkDcALmboeZaS5N9dZA,./downloaded_mp3/氷川きよし_浪曲一代.mp3,0.07936739491604178,0.14381856172532614,0.2477075457572937,0.3970615267753601,0.48635923862457275,0.42996540665626526,0.21093464480025612,0.3770958741216512,0.45132546618134484,0.46957774610258873,0.30388805577918526,0.1151595377776912,0.03288929909467697,0.09497097879648209,0.20769742131233215,0.31041482,0.3190462,0.18546700477600098,8556.176453473458,3544.8769219942988
pe'zmoku,ハルカゼ,https://open.spotify.com/track/1MHVKjgJidV5BQTYf2Dtos,./downloaded_mp3/pe'zmoku_ハルカゼ.mp3,0.06380772827932804,0.12558849553565254,0.197596574962477,0.2549765110015869,0.2942737936973572,0.170645609498024,0.18735783040954318,0.258991484566337,0.24994227829276325,0.20487259642430763,0.13767819798241077,0.005275621016477166,0.02535977214574814,0.07061363756656647,0.1536778211593628,0.24427304,0.2647112,0.1534203141927719,13038.562118975475,4770.516636346398
Perfume,チョコレイト・ディスコ,https://open.spotify.com/track/35WLGytCEIVPLBPfhNPhTp,./downloaded_mp3/Perfume_チョコレイト・ディスコ.mp3,0.03473185375332832,0.06270657479763031,0.07812027633190155,0.12043601274490356,0.21519272029399872,0.3034534454345703,0.18104611943821697,0.2085048868870549,0.20048368108229725,0.1875154259036627,0.14490917645583226,0.0182524058166276,0.023456623777747154,0.05779906362295151,0.12181753665208817,0.21249014,0.2590493,0.1092161014676094,20631.936993940606,4294.073761492314
国生さゆり,バレンタイン・キッス,https://open.spotify.com/track/2N8hrhxDHw5RBdcQdIStwO,./downloaded_mp3/国生さゆり_バレンタイン・キッス.mp3,0.0457992680025964,0.07579091191291809,0.09200166910886765,0.16406837105751038,0.2655893564224243,0.31480535864830017,0.14029807712356004,0.1008765252909847,0.05843357413965467,0.013103293837545455,0.000508481739858177,2.040288474363398e-10,0.03430628776550293,0.08272229135036469,0.1585603803396225,0.24223004,0.18761331,0.04083366319537163,10696.223551340125,2056.515648018183
浜崎あゆみ,Rule,https://open.spotify.com/track/0q6ynl2SPq91rc8YD1LSXA,./downloaded_mp3/浜崎あゆみ_Rule.mp3,0.04635028913617134,0.0732336938381195,0.096292644739151,0.17416293919086456,0.3001466691493988,0.39385271072387695,0.16071569629839147,0.18999914027857365,0.19933614837180233,0.27588986205525917,0.19129304958547405,0.0016201128233460354,0.023701636120676994,0.06539572775363922,0.15094035863876343,0.28172675,0.34403482,0.22360630333423615,18361.956342459896,4191.705299111592
長渕剛,卒業,https://open.spotify.com/track/4t8z2k0zozHRstIHUaTAOm,./downloaded_mp3/長渕剛_卒業.mp3,0.10973725467920303,0.25355562567710876,0.4308880567550659,0.47913724184036255,0.5375890731811523,0.5061820149421692,0.18823019639296526,0.30959176658824783,0.3054162202495635,0.2782049391106947,0.27411942030454434,0.2643002206172251,0.02798386476933956,0.08150239288806915,0.1725342720746994,0.26137608,0.32020557,0.29265809059143066,9307.299040402402,3140.423977532351
湘南乃風,親友よ,https://open.spotify.com/track/6Yhd0g3eMbW4WNZBmjVPTf,./downloaded_mp3/湘南乃風_親友よ.mp3,0.04596707224845886,0.08639244735240936,0.132696732878685,0.18105708062648773,0.25362756848335266,0.3558673858642578,0.1451383160486348,0.22051691293035436,0.20929230178183925,0.181725431519537,0.2516429845941468,0.16548065407685075,0.02523219957947731,0.06939301639795303,0.1319662183523178,0.19933599,0.27647814,0.12450716644525528,16270.359543359371,5143.250334738948
キマグレン,天国の郵便ポスト,https://open.spotify.com/track/4fB4W1Q9HyTnjBLOncXrm9,./downloaded_mp3/キマグレン_天国の郵便ポスト.mp3,0.09267932176589966,0.1953539252281189,0.31067976355552673,0.34476321935653687,0.38639533519744873,0.3906545639038086,0.16830703705964906,0.2806232965108312,0.34998198908181,0.3616291905307107,0.433701290401844,0.4739777779265047,0.028840383514761925,0.07834641635417938,0.16054214537143707,0.2398507,0.26547775,0.15278996527194977,11491.241450686328,3645.7338160097506
PENGIN,春春春,https://open.spotify.com/track/0W1wkJAdxsYAMcwENntsTM,./downloaded_mp3/PENGIN_春春春.mp3,0.05556756630539894,0.10417252033948898,0.16011369228363037,0.2274051308631897,0.30380499362945557,0.2978273332118988,0.14880532212145883,0.18422837486124766,0.1518530813510307,0.1543270895590456,0.19993531619393773,0.0906822357327996,0.02706080675125122,0.07538899779319763,0.15346600115299225,0.2372298,0.22162628,0.12825316190719604,16211.373630092015,4039.47519670095
曽根由希江,あおげばとうとし,https://open.spotify.com/track/2YEG7E7VUrg82DHHVjRKaf,./downloaded_mp3/曽根由希江_あおげばとうとし.mp3,0.09617526084184647,0.19016484916210175,0.30557388067245483,0.4076799750328064,0.4260161817073822,0.4433213770389557,0.12998664429024756,0.16368263905114977,0.17124261052866632,0.12461761922357877,0.09885467197050427,0.05423855623129348,0.028493430465459824,0.08240028470754623,0.16996270418167114,0.2573108,0.34901834,0.3937438428401947,10639.991647700499,4788.448859758749
九州男,桜道,https://open.spotify.com/track/3BZ8r7clQnGeF7FsggzgyZ,./downloaded_mp3/九州男_桜道.mp3,0.06789791103566435,0.1376563012599945,0.21197609603405,0.264528751373291,0.3854611814022064,0.5723957419395447,0.17070505566997327,0.2612491164317388,0.29894075046849544,0.3115568429468841,0.3496045613137319,0.37528585671017,0.030100621283054352,0.08286617696285248,0.1670892834663391,0.24108891,0.2713842,0.12012044340372086,10811.35415126481,4612.792525101427
遊助,ひまわり,https://open.spotify.com/track/0SGYLDQO06AB2VkGDoAjxW,./downloaded_mp3/遊助_ひまわり.mp3,0.05471023917198181,0.0918905958533287,0.16201931238174438,0.20376718044281006,0.3182309865951538,0.4629979729652405,0.15858012580524147,0.1572196773188152,0.12285682162170453,0.11749597896481755,0.04140036238574088,6.12689381673931e-05,0.028398074209690094,0.07949381321668625,0.17160438001155853,0.24492662,0.32119435,0.2118675261735916,10253.69998219996,4364.994952938315
伊藤由奈,trust you,https://open.spotify.com/track/2GPHXW8PoRhtNGxjyQzbT0,./downloaded_mp3/伊藤由奈_trust you.mp3,0.07504661850286592,0.1354805827140808,0.22640517354011536,0.287165105342865,0.36048462986946106,0.3743355870246887,0.16486758939126742,0.23708147237920413,0.2652739745287544,0.2093781455874319,0.15716658705303901,0.09282246172221374,0.031452909111976624,0.08951147645711899,0.1900809407234192,0.26789272,0.22732602,0.08040554821491241,11176.136915280931,4016.688675713574
柴咲コウ,大切にするよ,https://open.spotify.com/track/4UF3JsmwjkCzuaP3zCribq,./downloaded_mp3/柴咲コウ_大切にするよ.mp3,0.07784827053546906,0.16547444462776184,0.23617058992385864,0.30725184082984924,0.41834187507629395,0.5314371585845947,0.1360761091496719,0.15007498904710934,0.1096174517527529,0.02934053375868583,0.0015534645518692249,1.5419432093144234e-06,0.028755642473697662,0.08059556037187576,0.164145365357399,0.25026765,0.3072319,0.2961053252220154,14030.05972783015,4377.33346743188
コブクロ,虹,https://open.spotify.com/track/65s429OH7QjAFj9s6sw5X1,./downloaded_mp3/コブクロ_虹.mp3,0.05403915420174599,0.11315150558948517,0.19702205061912537,0.2844867706298828,0.3842441141605377,0.5324817299842834,0.1715283830645346,0.20685593906153982,0.23754344538536623,0.2890210530056748,0.2553694789766943,0.30525170373961025,0.03161938115954399,0.08549188077449799,0.1639273762702942,0.22316952,0.19123037,0.0875919759273529,14020.127193733613,2613.1295858387857
真木ことみ,母の暦,https://open.spotify.com/track/1j5UuarJY6DAxPV38FMIPT,./downloaded_mp3/真木ことみ_母の暦.mp3,0.0877363309264183,0.16851742565631866,0.3081454336643219,0.35989031195640564,0.3936319947242737,0.3631121814250946,0.17147250640774578,0.24231091248948433,0.16816677555239107,0.02912587800755302,0.00015587253604540792,2.7826916332903872e-09,0.03287462890148163,0.09384962916374207,0.20279303193092346,0.29663095,0.18968986,0.030677923932671547,12099.090555267456,2875.769906976746
馬場俊英,世界中のアンサー,https://open.spotify.com/track/77BmC4UaVuLqL5ckrflgAa,./downloaded_mp3/馬場俊英_世界中のアンサー.mp3,0.05720081552863121,0.1180809885263443,0.19358877837657928,0.23632840812206268,0.3317467272281647,0.4066278338432312,0.16510545809384666,0.22698090964910475,0.214200409124366,0.181283435663851,0.22347624084703618,0.3071107549563637,0.027851274237036705,0.07564012706279755,0.15766607224941254,0.23024498,0.24549007,0.14690326154232025,12885.721408943158,4354.282335734938
絢香,夢を味方に,https://open.spotify.com/track/643H2JKRxf7Rnok0GYBtz1,./downloaded_mp3/絢香_夢を味方に.mp3,0.05409744009375572,0.09738963097333908,0.1386236548423767,0.20252490043640137,0.33563750982284546,0.5037158131599426,0.15191103017513835,0.2229971026307603,0.2346118845459084,0.22645962180150853,0.1854473674760878,0.04736531499465332,0.029536623507738113,0.08015348017215729,0.1607133150100708,0.24482135,0.28641644,0.16188789904117584,11132.791488089168,3739.873607305192
Perfume,ワンルーム・ディスコ,https://open.spotify.com/track/4SDovUYiPB21YBBicEKJlJ,./downloaded_mp3/Perfume_ワンルーム・ディスコ.mp3,0.05148898437619209,0.09343113005161285,0.11579559743404388,0.19121305644512177,0.30205634236335754,0.3811998963356018,0.15831679434449547,0.1920733438375705,0.17613211953606608,0.15716205289774748,0.13799390768411202,0.05930012451035191,0.02648899517953396,0.06871826201677322,0.13664638996124268,0.19879957,0.22336493,0.13084650039672852,11017.65874673139,1932.4299056998836
たむらぱん,ちゃりんこ,https://open.spotify.com/track/1WPG2hcsUPdx0T6RleD6nl,./downloaded_mp3/たむらぱん_ちゃりんこ.mp3,0.06295264607318073,0.1419733613729477,0.22519804537296295,0.2899441123008728,0.3067403733730316,0.39962732791900635,0.1473805645871547,0.208355892914728,0.2621850428188907,0.24811912189007124,0.18118281168534472,0.3528927901247283,0.029519420117139816,0.08354411274194717,0.1741369366645813,0.25843206,0.22224414,0.0708547830581665,15584.65656655599,4191.9296164506595
VAMPS,I GOTTA KICK START NOW,https://open.spotify.com/track/3knGr0ordmy1bY81sBoKNd,./downloaded_mp3/VAMPS_I GOTTA KICK START NOW.mp3,0.03653961792588234,0.07263597846031189,0.11362355947494507,0.16521811485290527,0.31873032450675964,0.500616192817688,0.12818848883434317,0.11703902739600444,0.056740757203680284,0.017608612956699576,1.1096773096682736e-05,4.954460767695576e-13,0.02640661597251892,0.07230403274297714,0.14342820644378662,0.20360538,0.19462334,0.08535812050104141,4208.264112274695,960.6621678524216
カラーボトル,サヨナラ,https://open.spotify.com/track/4qf6fqubKbVQuc66LfbM0m,./downloaded_mp3/カラーボトル_サヨナラ.mp3,0.062289975583553314,0.12427797168493271,0.1975708305835724,0.28435128927230835,0.3924632966518402,0.5066666007041931,0.16519837784692057,0.2193535337373339,0.18804992757783978,0.19382715523776714,0.24279352687033215,0.062192981638907956,0.028988385573029518,0.0811316967010498,0.16368679702281952,0.2336201,0.1973891,0.055731385946273804,14314.964059651935,3842.884194184274
ゆず,逢いたい,https://open.spotify.com/track/4EC7OpL3Rtwtkt4bzEBpsG,./downloaded_mp3/ゆず_逢いたい.mp3,0.07381431508834306,0.15110262605454017,0.2559673488140106,0.3274371325969696,0.4476611912250519,0.5269775986671448,0.14221232997131894,0.18230771001309576,0.1401505023322305,0.040006612030447364,0.0009297516918482024,1.1880335646162873e-06,0.029399124905467033,0.0825435146689415,0.1732022762298584,0.24981946,0.20907348,0.09365236759185791,12412.8931273027,4427.286239270103
トータス松本,僕がついてる,https://open.spotify.com/track/4uL1b6h8SfaOK63ndvjROr,./downloaded_mp3/トータス松本_僕がついてる.mp3,0.08568818867206573,0.15247328579425812,0.27139365673065186,0.39876529574394226,0.3697926998138428,0.35713380575180054,0.2422852512445779,0.3749288155298931,0.3640450741695485,0.29425419293502636,0.16150748932019646,0.06384153897384398,0.03455676510930061,0.09354864805936813,0.18519747257232666,0.27381843,0.27118897,0.1272893249988556,10834.641377324526,3351.99039588888
Chicago Poodle,ODYSSEY,https://open.spotify.com/track/38d2HLWQREU5H6UWXklGVN,./downloaded_mp3/Chicago Poodle_ODYSSEY.mp3,0.04527878388762474,0.08766496181488037,0.15438087284564972,0.22375211119651794,0.3133662939071655,0.48455485701560974,0.1569811999574185,0.19267394987468833,0.12772021459091631,0.09168911412602804,0.037626470400204975,1.9006270218126006e-06,0.032306402921676636,0.08815499395132065,0.1786869615316391,0.22758204,0.20512061,0.09135515987873077,5731.615894789415,1245.6114500334409
ゆずグレン,two友,https://open.spotify.com/track/3XJyUNEwG5Am91lfPWvDHl,./downloaded_mp3/ゆずグレン_two友.mp3,0.07574958354234695,0.1774546504020691,0.27155601978302,0.3121161460876465,0.4630143940448761,0.551301121711731,0.15700293105008764,0.21438856097851097,0.2074228088759049,0.16724212597228438,0.2109191223702506,0.27322835078063196,0.025976087898015976,0.06991443037986755,0.14947496354579926,0.2400755,0.30358708,0.2821127474308014,15471.909410903998,4885.812592636935
スピッツ,春の歌,https://open.spotify.com/track/56ISW3rNZJHEkUfVbZ61bq,./downloaded_mp3/スピッツ_春の歌.mp3,0.04883120208978653,0.09080211818218231,0.15111853182315826,0.257884681224823,0.3232291340827942,0.5024873614311218,0.13066442358181377,0.09164712805675529,0.028452651999559122,0.01431171155038131,8.146431429649155e-05,1.1723857139139597e-14,0.030523164197802544,0.08341027051210403,0.17730428278446198,0.25867674,0.18066937,0.027158208191394806,17429.45960276807,4170.59930889132
BONNIE PINK,Joy,https://open.spotify.com/track/311EZqHKHsdn74zVlariyl,./downloaded_mp3/BONNIE PINK_Joy.mp3,0.0628264769911766,0.1253354400396347,0.21492254734039307,0.28707727789878845,0.4055461287498474,0.36876165866851807,0.18815055775536185,0.24867439522361995,0.2459376449637532,0.27820759898926617,0.24719557963669025,0.14555286884322619,0.029266338795423508,0.0820440724492073,0.17577645182609558,0.258047,0.2742624,0.1262252777814865,9023.186498513947,2949.334038331451
EXILE,Someday,https://open.spotify.com/track/1r7sUxDfWAHdnTbHYusgI0,./downloaded_mp3/EXILE_Someday.mp3,0.045117784291505814,0.08731117844581604,0.13408507406711578,0.2299260050058365,0.277532160282135,0.40645086765289307,0.2158112618093229,0.2679978259760935,0.24837186747015477,0.2860095920126606,0.3473191003772568,0.4095983183029231,0.029622158035635948,0.08127982169389725,0.1727680116891861,0.2577727,0.23953944,0.16264629364013672,14853.42331988359,2462.905136102914
